formula,pattern,status,source
MgVSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgVSe2Br.cif
MgVSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgVSe2Cl.cif
MgVSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgVSe2F.cif
MgVSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgVSe2I.cif
MgVTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgVTe2Br.cif
MgVTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgVTe2Cl.cif
MgVTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgVTe2F.cif
MgVTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgVTe2I.cif
MgWS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgWS2Br.cif
MgWS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgWS2Cl.cif
MgWS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgWS2F.cif
MgWS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgWS2I.cif
MgWSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgWSe2Br.cif
MgWSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgWSe2Cl.cif
MgWSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgWSe2F.cif
MgWSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgWSe2I.cif
MgZrS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrS2Br.cif
MgZrS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrS2Cl.cif
MgZrS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrS2F.cif
MgZrS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrS2I.cif
MgZrSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrSe2Br.cif
MgZrSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrSe2Cl.cif
MgZrSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrSe2F.cif
MgZrSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrSe2I.cif
MgZrTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrTe2Br.cif
MgZrTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrTe2Cl.cif
MgZrTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrTe2F.cif
MgZrTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MgZrTe2I.cif
MnAgSBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgSBr.cif
MnAgSCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgSCl.cif
MnAgSF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgSF.cif
MnAgSI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgSI.cif
MnAgSeBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgSeBr.cif
MnAgSeCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgSeCl.cif
MnAgSeF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgSeF.cif
MnAgSeI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgSeI.cif
MnAgTeBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgTeBr.cif
MnAgTeCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgTeCl.cif
MnAgTeF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgTeF.cif
MnAgTeI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAgTeI.cif
MnAlS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlS2Br.cif
MnAlS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlS2Cl.cif
MnAlS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlS2F.cif
MnAlS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlS2I.cif
MnAlSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlSe2Br.cif
MnAlSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlSe2Cl.cif
MnAlSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlSe2F.cif
MnAlSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlSe2I.cif
MnAlTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlTe2Br.cif
MnAlTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlTe2Cl.cif
MnAlTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlTe2F.cif
MnAlTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAlTe2I.cif
MnAuSBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAuSBr.cif
MnAuSCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAuSCl.cif
MnAuSF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAuSF.cif
MnAuSI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAuSI.cif
MnAuSeBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAuSeBr.cif
MnAuSeCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAuSeCl.cif
MnAuSeF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAuSeF.cif
MnAuSeI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnAuSeI.cif
MnBiS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnBiS2Br.cif
MnBiS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnBiS2Cl.cif
MnBiS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiS2F.cif
MnBiS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiS2I.cif
MnBiSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiSe2Br.cif
MnBiSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiSe2Cl.cif
MnBiSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiSe2F.cif
MnBiSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnBiSe2I.cif
MnBiTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiTe2Br.cif
MnBiTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiTe2Cl.cif
MnBiTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiTe2F.cif
MnBiTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnBiTe2I.cif
MnCuSBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuSBr.cif
MnCuSCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuSCl.cif
MnCuSF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuSF.cif
MnCuSI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuSI.cif
MnCuSeBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuSeBr.cif
MnCuSeCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuSeCl.cif
MnCuSeF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuSeF.cif
MnCuSeI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuSeI.cif
MnCuTeBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuTeBr.cif
MnCuTeCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuTeCl.cif
MnCuTeF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuTeF.cif
MnCuTeI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnCuTeI.cif
MnFeS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeS2Br.cif
MnFeS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeS2Cl.cif
MnFeS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeS2F.cif
MnFeS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeS2I.cif
MnFeSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeSe2Br.cif
MnFeSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeSe2Cl.cif
MnFeSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeSe2F.cif
MnFeSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeSe2I.cif
MnFeTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeTe2Br.cif
MnFeTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeTe2Cl.cif
MnFeTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeTe2F.cif
MnFeTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnFeTe2I.cif
MnGaS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaS2Br.cif
MnGaS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaS2Cl.cif
MnGaS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaS2F.cif
MnGaS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaS2I.cif
MnGaSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaSe2Br.cif
MnGaSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaSe2Cl.cif
MnGaSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaSe2F.cif
MnGaSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaSe2I.cif
MnGaTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaTe2Br.cif
MnGaTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaTe2Cl.cif
MnGaTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaTe2F.cif
MnGaTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnGaTe2I.cif
MnInS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInS2Br.cif
MnInS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInS2Cl.cif
MnInS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInS2F.cif
MnInS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInS2I.cif
MnInSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInSe2Br.cif
MnInSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInSe2Cl.cif
MnInSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInSe2F.cif
MnInSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInSe2I.cif
MnInTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInTe2Br.cif
MnInTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInTe2Cl.cif
MnInTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInTe2F.cif
MnInTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnInTe2I.cif
MnMoS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnMoS2Br.cif
MnMoS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnMoS2Cl.cif
MnMoS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnMoS2F.cif
MnMoS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnMoS2I.cif
MnMoSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnMoSe2Br.cif
MnMoSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnMoSe2Cl.cif
MnMoSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnMoSe2F.cif
MnMoSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnMoSe2I.cif
MnNbS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbS2Br.cif
MnNbS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbS2Cl.cif
MnNbS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbS2F.cif
MnNbS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbS2I.cif
MnNbSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbSe2Br.cif
MnNbSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbSe2Cl.cif
MnNbSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbSe2F.cif
MnNbSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbSe2I.cif
MnNbTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbTe2Br.cif
MnNbTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbTe2Cl.cif
MnNbTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbTe2F.cif
MnNbTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnNbTe2I.cif
MnRhS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRhS2Br.cif
MnRhS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRhS2Cl.cif
MnRhS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRhS2F.cif
MnRhS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRhS2I.cif
MnRhSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRhSe2Br.cif
MnRhSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRhSe2Cl.cif
MnRhSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRhSe2F.cif
MnRhSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRhSe2I.cif
MnRuS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRuS2Br.cif
MnRuS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRuS2Cl.cif
MnRuS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRuS2F.cif
MnRuS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRuS2I.cif
MnRuSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRuSe2Br.cif
MnRuSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRuSe2Cl.cif
MnRuSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRuSe2F.cif
MnRuSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnRuSe2I.cif
MnSbS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnSbS2Br.cif
MnSbS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnSbS2Cl.cif
MnSbS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnSbS2F.cif
MnSbS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnSbS2I.cif
MnSbSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnSbSe2Br.cif
MnSbSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnSbSe2Cl.cif
MnSbSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnSbSe2F.cif
MnSbSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnSbSe2I.cif
MnSbTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnSbTe2Br.cif
MnSbTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnSbTe2Cl.cif
MnSbTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnSbTe2F.cif
MnSbTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/MnSbTe2I.cif
MnTe2MoBr,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2MoBr.cif
MnTe2MoCl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2MoCl.cif
MnTe2MoF,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2MoF.cif
MnTe2MoI,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2MoI.cif
MnTe2RhBr,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2RhBr.cif
MnTe2RhCl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2RhCl.cif
MnTe2RhF,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2RhF.cif
MnTe2RhI,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2RhI.cif
MnTe2RuBr,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2RuBr.cif
MnTe2RuCl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2RuCl.cif
MnTe2RuF,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2RuF.cif
MnTe2RuI,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2RuI.cif
MnTe2WBr,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2WBr.cif
MnTe2WCl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2WCl.cif
MnTe2WF,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2WF.cif
MnTe2WI,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTe2WI.cif
MnTeAuBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTeAuBr.cif
MnTeAuCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTeAuCl.cif
MnTeAuF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTeAuF.cif
MnTeAuI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnTeAuI.cif
MnVS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVS2Br.cif
MnVS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVS2Cl.cif
MnVS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVS2F.cif
MnVS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVS2I.cif
MnVSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVSe2Br.cif
MnVSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVSe2Cl.cif
MnVSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVSe2F.cif
MnVSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVSe2I.cif
MnVTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVTe2Br.cif
MnVTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVTe2Cl.cif
MnVTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVTe2F.cif
MnVTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnVTe2I.cif
MnWS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnWS2Br.cif
MnWS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnWS2Cl.cif
MnWS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnWS2F.cif
MnWS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnWS2I.cif
MnWSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnWSe2Br.cif
MnWSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnWSe2Cl.cif
MnWSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnWSe2F.cif
MnWSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MnWSe2I.cif
Mo2AuS3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Mo2AuS3Br.cif
Mo2AuS3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Mo2AuS3Cl.cif
Mo2AuS3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Mo2AuS3F.cif
Mo2AuS3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Mo2AuS3I.cif
Mo2AuSe3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Mo2AuSe3Br.cif
Mo2AuSe3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Mo2AuSe3Cl.cif
Mo2AuSe3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Mo2AuSe3F.cif
Mo2AuSe3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Mo2AuSe3I.cif
MoPdS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MoPdS2Br.cif
MoPdS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MoPdS2Cl.cif
MoPdS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/MoPdS2F.cif
