structure_id,source_file,source_path,formula,bg_type,bg_eV,bg_std_eV,ehull,screen_pass
Ca2LuS2F3,Ca2LuS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuS2F3.cif,Ca2LuS2F3,Indirect,1.1605,0.8985,Stable,No
Ca2LuS2I3,Ca2LuS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuS2I3.cif,Ca2LuS2I3,Indirect,1.1045,0.5966,Unstable,No
Ca2LuSe2Br3,Ca2LuSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuSe2Br3.cif,Ca2LuSe2Br3,Indirect,1.3759,0.7009,Stable,No
Ca2LuSe2Cl3,Ca2LuSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuSe2Cl3.cif,Ca2LuSe2Cl3,Indirect,1.3069,0.8426,Stable,No
Ca2LuSe2F3,Ca2LuSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuSe2F3.cif,Ca2LuSe2F3,Indirect,1.339,0.3581,Stable,No
Ca2LuSe2I3,Ca2LuSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuSe2I3.cif,Ca2LuSe2I3,Indirect,0.9509,0.6104,Unstable,No
Ca2LuTe2Br3,Ca2LuTe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuTe2Br3.cif,Ca2LuTe2Br3,Indirect,0.4928,0.5919,Unstable,No
Ca2LuTe2Cl3,Ca2LuTe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuTe2Cl3.cif,Ca2LuTe2Cl3,Indirect,0.611,0.2824,Stable,No
Ca2LuTe2F3,Ca2LuTe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuTe2F3.cif,Ca2LuTe2F3,Indirect,1.0665,0.5946,Stable,No
Ca2LuTe2I3,Ca2LuTe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2LuTe2I3.cif,Ca2LuTe2I3,Indirect,0.4529,0.4244,Stable,No
Ca2MoS2Br3,Ca2MoS2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2MoS2Br3.cif,Ca2MoS2Br3,Indirect,0.7634,0.2899,Stable,No
Ca2MoS2Cl3,Ca2MoS2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2MoS2Cl3.cif,Ca2MoS2Cl3,Indirect,0.7053,0.3943,Unstable,No
Ca2MoS2F3,Ca2MoS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2MoS2F3.cif,Ca2MoS2F3,Indirect,0.5965,0.3441,Unstable,No
Ca2MoS2I3,Ca2MoS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2MoS2I3.cif,Ca2MoS2I3,Indirect,0.6153,0.2966,Unstable,No
Ca2MoSe2Br3,Ca2MoSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2MoSe2Br3.cif,Ca2MoSe2Br3,Indirect,0.4817,0.3762,Unstable,No
Ca2MoSe2Cl3,Ca2MoSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2MoSe2Cl3.cif,Ca2MoSe2Cl3,Indirect,0.6476,0.4023,Unstable,No
Ca2MoSe2F3,Ca2MoSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2MoSe2F3.cif,Ca2MoSe2F3,Indirect,0.0877,0.0699,Unstable,No
Ca2MoSe2I3,Ca2MoSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2MoSe2I3.cif,Ca2MoSe2I3,Indirect,0.5541,0.3572,Unstable,No
Ca2NbS2Br3,Ca2NbS2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbS2Br3.cif,Ca2NbS2Br3,Indirect,0.5529,0.2651,Unstable,No
Ca2NbS2Cl3,Ca2NbS2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbS2Cl3.cif,Ca2NbS2Cl3,Indirect,0.4797,0.3974,Unstable,No
Ca2NbS2F3,Ca2NbS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbS2F3.cif,Ca2NbS2F3,Indirect,0.2738,0.223,Unstable,No
Ca2NbS2I3,Ca2NbS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbS2I3.cif,Ca2NbS2I3,Indirect,0.5182,0.256,Unstable,No
Ca2NbSe2Br3,Ca2NbSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbSe2Br3.cif,Ca2NbSe2Br3,Indirect,0.3477,0.3144,Unstable,No
Ca2NbSe2Cl3,Ca2NbSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbSe2Cl3.cif,Ca2NbSe2Cl3,Indirect,0.4662,0.3338,Unstable,No
Ca2NbSe2F3,Ca2NbSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbSe2F3.cif,Ca2NbSe2F3,Indirect,0.134,0.176,Unstable,No
Ca2NbSe2I3,Ca2NbSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbSe2I3.cif,Ca2NbSe2I3,Indirect,0.3468,0.2874,Unstable,No
Ca2NbTe2Br3,Ca2NbTe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbTe2Br3.cif,Ca2NbTe2Br3,Indirect,0.0433,0.0369,Unstable,No
Ca2NbTe2Cl3,Ca2NbTe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbTe2Cl3.cif,Ca2NbTe2Cl3,Indirect,0.0981,0.1003,Unstable,No
Ca2NbTe2F3,Ca2NbTe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbTe2F3.cif,Ca2NbTe2F3,Indirect,0.1012,0.1011,Unstable,No
Ca2NbTe2I3,Ca2NbTe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2NbTe2I3.cif,Ca2NbTe2I3,Indirect,0.1698,0.1695,Unstable,No
Ca2RhS2Br3,Ca2RhS2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RhS2Br3.cif,Ca2RhS2Br3,Indirect,1.1885,0.2648,Stable,No
Ca2RhS2Cl3,Ca2RhS2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RhS2Cl3.cif,Ca2RhS2Cl3,Indirect,1.1182,0.6765,Stable,No
Ca2RhS2F3,Ca2RhS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RhS2F3.cif,Ca2RhS2F3,Indirect,0.2123,0.1204,Unstable,No
Ca2RhS2I3,Ca2RhS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RhS2I3.cif,Ca2RhS2I3,Indirect,1.0751,0.1864,Stable,No
Ca2RhSe2Br3,Ca2RhSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RhSe2Br3.cif,Ca2RhSe2Br3,Indirect,0.8097,0.3993,Stable,No
Ca2RhSe2Cl3,Ca2RhSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RhSe2Cl3.cif,Ca2RhSe2Cl3,Indirect,0.4081,0.4305,Unstable,No
Ca2RhSe2F3,Ca2RhSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RhSe2F3.cif,Ca2RhSe2F3,Direct,0.101,0.0972,Unstable,No
Ca2RhSe2I3,Ca2RhSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RhSe2I3.cif,Ca2RhSe2I3,Indirect,0.8387,0.241,Stable,No
Ca2RuS2Br3,Ca2RuS2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RuS2Br3.cif,Ca2RuS2Br3,Indirect,0.508,0.4731,Stable,No
Ca2RuS2Cl3,Ca2RuS2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RuS2Cl3.cif,Ca2RuS2Cl3,Indirect,0.6542,0.6017,Stable,No
Ca2RuS2F3,Ca2RuS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RuS2F3.cif,Ca2RuS2F3,Indirect,0.0986,0.0805,Unstable,No
Ca2RuS2I3,Ca2RuS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RuS2I3.cif,Ca2RuS2I3,Indirect,0.6619,0.3693,Stable,No
Ca2RuSe2Br3,Ca2RuSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RuSe2Br3.cif,Ca2RuSe2Br3,Indirect,0.5061,0.3847,Unstable,No
Ca2RuSe2Cl3,Ca2RuSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RuSe2Cl3.cif,Ca2RuSe2Cl3,Indirect,0.3754,0.4512,Unstable,No
Ca2RuSe2F3,Ca2RuSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RuSe2F3.cif,Ca2RuSe2F3,Indirect,0.042,0.082,Unstable,No
Ca2RuSe2I3,Ca2RuSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2RuSe2I3.cif,Ca2RuSe2I3,Indirect,0.515,0.3013,Unstable,No
Ca2SbS2Br3,Ca2SbS2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbS2Br3.cif,Ca2SbS2Br3,Indirect,0.7012,0.639,Stable,No
Ca2SbS2Cl3,Ca2SbS2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbS2Cl3.cif,Ca2SbS2Cl3,Indirect,0.8281,0.5851,Unstable,No
Ca2SbS2F3,Ca2SbS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbS2F3.cif,Ca2SbS2F3,Indirect,0.9898,0.6737,Unstable,No
Ca2SbS2I3,Ca2SbS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbS2I3.cif,Ca2SbS2I3,Indirect,0.5743,0.5625,Unstable,No
Ca2SbSe2Br3,Ca2SbSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbSe2Br3.cif,Ca2SbSe2Br3,Indirect,0.6229,0.5716,Unstable,No
Ca2SbSe2Cl3,Ca2SbSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbSe2Cl3.cif,Ca2SbSe2Cl3,Indirect,0.3487,0.4489,Unstable,No
Ca2SbSe2F3,Ca2SbSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbSe2F3.cif,Ca2SbSe2F3,Indirect,0.4689,0.6211,Unstable,No
Ca2SbSe2I3,Ca2SbSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbSe2I3.cif,Ca2SbSe2I3,Indirect,0.4173,0.5378,Unstable,No
Ca2SbTe2Br3,Ca2SbTe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbTe2Br3.cif,Ca2SbTe2Br3,Indirect,0.2559,0.4308,Unstable,No
Ca2SbTe2Cl3,Ca2SbTe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbTe2Cl3.cif,Ca2SbTe2Cl3,Indirect,0.3742,0.4967,Unstable,No
Ca2SbTe2F3,Ca2SbTe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbTe2F3.cif,Ca2SbTe2F3,Indirect,0.1496,0.1945,Unstable,No
Ca2SbTe2I3,Ca2SbTe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2SbTe2I3.cif,Ca2SbTe2I3,Indirect,0.3957,0.4116,Unstable,No
Ca2ScS2Br3,Ca2ScS2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScS2Br3.cif,Ca2ScS2Br3,Indirect,1.8225,0.5093,Stable,No
Ca2ScS2Cl3,Ca2ScS2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScS2Cl3.cif,Ca2ScS2Cl3,Indirect,2.0402,0.4713,Stable,No
Ca2ScS2F3,Ca2ScS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScS2F3.cif,Ca2ScS2F3,Indirect,1.2712,0.9839,Unstable,No
Ca2ScS2I3,Ca2ScS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScS2I3.cif,Ca2ScS2I3,Indirect,1.1998,0.5707,Stable,No
Ca2ScSe2Br3,Ca2ScSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScSe2Br3.cif,Ca2ScSe2Br3,Indirect,1.1539,0.6176,Stable,No
Ca2ScSe2Cl3,Ca2ScSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScSe2Cl3.cif,Ca2ScSe2Cl3,Indirect,1.356,0.4764,Stable,No
Ca2ScSe2F3,Ca2ScSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScSe2F3.cif,Ca2ScSe2F3,Indirect,1.2803,0.414,Stable,No
Ca2ScSe2I3,Ca2ScSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScSe2I3.cif,Ca2ScSe2I3,Indirect,1.2437,0.3395,Stable,No
Ca2ScTe2Br3,Ca2ScTe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScTe2Br3.cif,Ca2ScTe2Br3,Direct,0.3256,0.3712,Stable,No
Ca2ScTe2Cl3,Ca2ScTe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScTe2Cl3.cif,Ca2ScTe2Cl3,Direct,0.5287,0.5838,Unstable,No
Ca2ScTe2F3,Ca2ScTe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScTe2F3.cif,Ca2ScTe2F3,Indirect,0.5802,0.4011,Unstable,No
Ca2ScTe2I3,Ca2ScTe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2ScTe2I3.cif,Ca2ScTe2I3,Indirect,0.538,0.361,Stable,No
Ca2TaS2Br3,Ca2TaS2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaS2Br3.cif,Ca2TaS2Br3,Indirect,0.4811,0.4114,Unstable,No
Ca2TaS2Cl3,Ca2TaS2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaS2Cl3.cif,Ca2TaS2Cl3,Indirect,0.475,0.4596,Unstable,No
Ca2TaS2F3,Ca2TaS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaS2F3.cif,Ca2TaS2F3,Direct,0.5157,0.338,Unstable,No
Ca2TaS2I3,Ca2TaS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaS2I3.cif,Ca2TaS2I3,Indirect,0.4134,0.3602,Unstable,No
Ca2TaSe2Br3,Ca2TaSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaSe2Br3.cif,Ca2TaSe2Br3,Indirect,0.3051,0.2736,Unstable,No
Ca2TaSe2Cl3,Ca2TaSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaSe2Cl3.cif,Ca2TaSe2Cl3,Indirect,0.3211,0.3387,Unstable,No
Ca2TaSe2F3,Ca2TaSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaSe2F3.cif,Ca2TaSe2F3,Indirect,0.1176,0.0953,Unstable,No
Ca2TaSe2I3,Ca2TaSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaSe2I3.cif,Ca2TaSe2I3,Indirect,0.3227,0.2831,Unstable,No
Ca2TaTe2Br3,Ca2TaTe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaTe2Br3.cif,Ca2TaTe2Br3,Indirect,0.0981,0.1437,Unstable,No
Ca2TaTe2Cl3,Ca2TaTe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaTe2Cl3.cif,Ca2TaTe2Cl3,Indirect,0.0519,0.0516,Unstable,No
Ca2TaTe2F3,Ca2TaTe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaTe2F3.cif,Ca2TaTe2F3,Indirect,0.2238,0.165,Stable,No
Ca2TaTe2I3,Ca2TaTe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TaTe2I3.cif,Ca2TaTe2I3,Indirect,0.1283,0.0968,Unstable,No
Ca2Te2MoBr3,Ca2Te2MoBr3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2MoBr3.cif,Ca2Te2MoBr3,Indirect,0.1803,0.2297,Unstable,No
Ca2Te2MoCl3,Ca2Te2MoCl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2MoCl3.cif,Ca2Te2MoCl3,Indirect,0.0236,0.0197,Unstable,No
Ca2Te2MoF3,Ca2Te2MoF3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2MoF3.cif,Ca2Te2MoF3,Indirect,0.0504,0.0296,Unstable,No
Ca2Te2MoI3,Ca2Te2MoI3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2MoI3.cif,Ca2Te2MoI3,Indirect,0.4099,0.31,Unstable,No
Ca2Te2RhBr3,Ca2Te2RhBr3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2RhBr3.cif,Ca2Te2RhBr3,Indirect,0.2736,0.2892,Unstable,No
Ca2Te2RhCl3,Ca2Te2RhCl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2RhCl3.cif,Ca2Te2RhCl3,Direct,0.1559,0.139,Unstable,No
Ca2Te2RhF3,Ca2Te2RhF3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2RhF3.cif,Ca2Te2RhF3,Direct,0.1918,0.2652,Unstable,No
Ca2Te2RhI3,Ca2Te2RhI3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2RhI3.cif,Ca2Te2RhI3,Indirect,0.2486,0.3704,Unstable,No
Ca2Te2RuBr3,Ca2Te2RuBr3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2RuBr3.cif,Ca2Te2RuBr3,Indirect,0.0138,0.0093,Unstable,No
Ca2Te2RuCl3,Ca2Te2RuCl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2RuCl3.cif,Ca2Te2RuCl3,Indirect,0.0136,0.0449,Unstable,No
Ca2Te2RuF3,Ca2Te2RuF3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2RuF3.cif,Ca2Te2RuF3,Indirect,0.104,0.1503,Unstable,No
Ca2Te2RuI3,Ca2Te2RuI3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2RuI3.cif,Ca2Te2RuI3,Indirect,0.3482,0.3683,Unstable,No
Ca2Te2WBr3,Ca2Te2WBr3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2WBr3.cif,Ca2Te2WBr3,Indirect,0.0205,0.0441,Unstable,No
Ca2Te2WCl3,Ca2Te2WCl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2WCl3.cif,Ca2Te2WCl3,Indirect,0.1211,0.2039,Unstable,No
Ca2Te2WF3,Ca2Te2WF3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2WF3.cif,Ca2Te2WF3,Indirect,0.0254,0.0394,Unstable,No
Ca2Te2WI3,Ca2Te2WI3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2Te2WI3.cif,Ca2Te2WI3,Indirect,0.3334,0.2966,Unstable,No
Ca2TiS2Br3,Ca2TiS2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiS2Br3.cif,Ca2TiS2Br3,Indirect,0.8308,0.2348,Stable,No
Ca2TiS2Cl3,Ca2TiS2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiS2Cl3.cif,Ca2TiS2Cl3,Indirect,0.9569,0.4333,Stable,No
Ca2TiS2F3,Ca2TiS2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiS2F3.cif,Ca2TiS2F3,Indirect,1.0278,0.5543,Stable,No
Ca2TiS2I3,Ca2TiS2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiS2I3.cif,Ca2TiS2I3,Indirect,0.8035,0.4087,Stable,No
Ca2TiSe2Br3,Ca2TiSe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiSe2Br3.cif,Ca2TiSe2Br3,Indirect,0.4394,0.2523,Unstable,No
Ca2TiSe2Cl3,Ca2TiSe2Cl3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiSe2Cl3.cif,Ca2TiSe2Cl3,Indirect,0.4051,0.3173,Unstable,No
Ca2TiSe2F3,Ca2TiSe2F3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiSe2F3.cif,Ca2TiSe2F3,Direct,0.5744,0.2507,Unstable,No
Ca2TiSe2I3,Ca2TiSe2I3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiSe2I3.cif,Ca2TiSe2I3,Indirect,0.4306,0.3439,Stable,No
Ca2TiTe2Br3,Ca2TiTe2Br3.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/Ca2TiTe2Br3.cif,Ca2TiTe2Br3,Indirect,0.0304,0.016,Unstable,No
